"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","vgpr","sgpr","fbar","sig","obj","GPUBusy","VALUBusy","SALUBusy","MemUnitBusy","SFetchInsts","FetchSize","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
255,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,3,31,8368,8376,112640,256,2048,0,32,80,80896,"0x14b99bdd7100","0x14b898045ec0",100,15.7939282139,5.1870640457,27.2085951461,3.2909090909,3668.625,1026432952345871,1026432939835054,1026432953815297,1026432954022127,13980243
256,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,0,32,8368,8375,112640,256,2048,0,32,80,80896,"0x14b99bdd7080","0x14b898045ec0",100,45.9862080781,15.5632999373,89.2100698163,7.5272727273,4040.625,1026432952348716,1026432951561524,1026432953983778,1026432954020133,2422254
257,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,6,31,8368,8372,112640,256,2048,0,32,80,80896,"0x14b99bdd7200","0x14b893f45ec0",100,19.1059203276,6.4401893325,31.3782571347,7,4126.75,1026432952340039,1026432939667781,1026432953785785,1026432954164342,14118004
258,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",0,1,32,8368,8368,112640,256,2048,0,28,72,63424,"0x14b99bdd7180","0x14b898045e00",100,45.9881778463,15.563966574,89.2138910306,7.5272727273,4040.625,1026432953227328,1026432939702093,1026432953973538,1026432954018249,14271445
259,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",1,5,32,8368,8378,112640,256,2048,0,28,72,63424,"0x14b99bdd6f80","0x14b893f45e00",100,19.843149094,6.6886930818,32.5890312508,7,4126.75,1026432953381276,1026432951589932,1026432953905786,1026432954016315,2315854
260,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE16fill_send_bufferERNS_11DeviceArrayIdEERKS3_RNS_8SettingsERNS_6DomainIdEEd_l174.kd",0,2,32,8368,8373,112640,256,2048,128,40,88,48448,"0x14b99bdd7000","0x14b898045d80",100,13.9142529525,4.0620769877,40.086213439,6,8253.3125,1026432954035002,1026432953949218,1026432954423461,1026432954428434,474243
261,"__omp_offloading_43b2fce4_e80082d4__ZN7Poisson6JacobiIdE17relaxation_kernelERNS_6DomainIdEEdllllll_l138.kd",0,3,32,8368,8368,112640,256,2048,0,40,80,56320,"0x14b99bdd6f00","0x14b898045dc0",100,25.6976623471,4.5621062275,87.8188016333,5,5240862.125,1026432954045532,1026432953815297,1026432965905930,1026432966373646,12090633
262,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE16fill_send_bufferERNS_11DeviceArrayIdEERKS3_RNS_8SettingsERNS_6DomainIdEEd_l174.kd",1,6,32,8368,8374,112640,256,2048,128,40,88,48448,"0x14b99bdd7700","0x14b893f45d80",100,30.5157878082,5.6857265845,94.9934287296,5.5,226436.9375,1026432954040262,1026432955828517,1026432955994918,1026432956072607,166401
263,"__omp_offloading_43b2fce4_e80082d4__ZN7Poisson6JacobiIdE17relaxation_kernelERNS_6DomainIdEEdllllll_l138.kd",1,7,32,8368,8378,112640,256,2048,0,40,80,56320,"0x14b99bdd6f80","0x14b893f45dc0",100,30.5157474809,5.6857190706,94.9933031939,5.5,226436.9375,1026432954188058,1026432953594104,1026432965922498,1026432966381181,12328394
264,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,1,33,8368,8372,112640,256,2048,0,32,80,80896,"0x14b99bdd7100","0x14b898045ec0",100,14.4338851169,4.8653480891,35.062102284,6,2068.1875,1026432966412812,1026432953973538,1026432967770421,1026432967964066,13796883
265,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,4,33,8368,8375,112640,256,2048,0,32,80,80896,"0x14b99bdd7000","0x14b893f45ec0",100,16.9879046335,5.7262524037,40.937612713,7,4123.5625,1026432966430386,1026432953681304,1026432967900909,1026432967966771,14219605
266,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,2,33,8368,8377,112640,256,2048,0,32,80,80896,"0x14b99bdd7200","0x14b898045ec0",100,15.2318167118,5.134313439,38.1598721631,7,4158.3125,1026432966430156,1026432954423461,1026432967668340,1026432967670097,13244879
267,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,6,33,8368,8378,112640,256,2048,0,32,80,80896,"0x14b99bdd6f00","0x14b893f45ec0",100,15.571758191,5.0741937138,42.6264335401,7,4187.5625,1026432966430887,1026432953785785,1026432967533547,1026432967535296,13747762
268,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,5,33,8368,8376,112640,256,2048,0,32,80,80896,"0x14b99bdd7700","0x14b893f45ec0",100,18.6580348858,6.2892169116,29.2270587687,7,4123.5625,1026432966430707,1026432953905786,1026432967985230,1026432968482520,14079444
269,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,0,33,8368,8373,112640,256,2048,0,32,80,80896,"0x14b99bdd7080","0x14b898045ec0",100,18.869088681,6.3603585461,45.8358863176,6,2068.1875,1026432966409636,1026432953983778,1026432967733141,1026432967961441,13749363
270,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",0,3,33,8368,8374,112640,256,2048,0,28,72,63424,"0x14b99bdd6f80","0x14b898045e00",100,14.8995270144,6.0393182339,23.472381389,6,2068.1875,1026432967126975,1026432965905930,1026432967921622,1026432967954488,2015692
271,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",1,7,33,8368,8368,112640,256,2048,0,28,72,63424,"0x14b99bdd7180","0x14b893f45e00",100,15.4121718363,5.7364758984,26.6583774363,7,4123.5625,1026432967325319,1026432965922498,1026432967954510,1026432968485155,2032012
272,"__omp_offloading_43b2fce4_e80082d4__ZN7Poisson6JacobiIdE17relaxation_kernelERNS_6DomainIdEEdllllll_l138.kd",0,1,34,8368,8374,112640,256,2048,0,40,80,56320,"0x14b99bdd7200","0x14b898045dc0",100,28.9299515644,5.5036680633,98.764871861,6,88230.5,1026432967988463,1026432967770421,1026432979109369,1026432979176119,11338948
273,"__omp_offloading_43b2fce4_e80082d4__ZN7Poisson6JacobiIdE17relaxation_kernelERNS_6DomainIdEEdllllll_l138.kd",1,5,34,8368,8372,112640,256,2048,0,40,80,56320,"0x14b99bdd7000","0x14b893f45dc0",100,32.6753252131,6.2290110246,98.5336045717,6,71168.5,1026432968514181,1026432967985230,1026432979851381,1026432979853441,11866151
274,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE16fill_send_bufferERNS_11DeviceArrayIdEERKS3_RNS_8SettingsERNS_6DomainIdEEd_l174.kd",0,0,34,8368,8377,112640,256,2048,128,40,88,48448,"0x14b99bdd6f00","0x14b898045d80",100,28.9300537297,5.5036874994,98.7652206464,6,88230.5,1026432967971080,1026432967733141,1026432969476031,1026432969477677,1742890
275,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE16fill_send_bufferERNS_11DeviceArrayIdEERKS3_RNS_8SettingsERNS_6DomainIdEEd_l174.kd",1,4,34,8368,8378,112640,256,2048,128,40,88,48448,"0x14b99bdd6f80","0x14b893f45d80",100,32.6754605236,6.2290368193,98.5340126054,6,71168.5,1026432968511857,1026432967900909,1026432969503799,1026432969504840,1602890
276,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,2,34,8368,8373,112640,256,2048,0,32,80,80896,"0x14b99bdd7080","0x14b898045ec0",100,27.5722057671,11.3991466271,53.4026953064,6,2068,1026432979221828,1026432967668340,1026432979886173,1026432979887197,12217833
277,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,0,35,8368,8375,112640,256,2048,0,32,80,80896,"0x14b99bdd7700","0x14b898045ec0",100,31.3060166024,11.9589779246,49.8624102114,7,2068,1026432979224754,1026432969476031,1026432979853213,1026432979857178,10377182
278,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,3,34,8368,8376,112640,256,2048,0,32,80,80896,"0x14b99bdd7100","0x14b898045ec0",100,27.57362951,11.3997352436,49.8237891149,6,2068,1026432979222469,1026432967921622,1026432979870813,1026432979872007,11949191
279,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",0,1,35,8368,8378,112640,256,2048,0,28,72,63424,"0x14b99bdd6f80","0x14b898045e00",100,14.9543676935,6.0615471485,23.7922705314,6,2068,1026432979748488,1026432979109369,1026432980031134,1026432980146519,921765
280,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,6,34,8368,8377,112640,256,2048,0,32,80,80896,"0x14b99bdd7180","0x14b893f45ec0",100,31.2203107412,10.5216127345,61.1133859803,7,4187.6875,1026432979888329,1026432967533547,1026432980549145,1026432980982428,13015598
281,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,7,34,8368,8375,112640,256,2048,0,32,80,80896,"0x14b99bdd6f00","0x14b893f45ec0",100,31.219701992,10.5214075789,61.112194361,7,4187.6875,1026432979903508,1026432967954510,1026432980572025,1026432980869078,12617515
282,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,4,35,8368,8374,112640,256,2048,0,32,80,80896,"0x14b99bdd7700","0x14b893f45ec0",100,16.3968485643,5.5270202848,41.6757966088,7,4187.6875,1026432979903919,1026432969503799,1026432980699546,1026432981107811,11195747
283,"__omp_offloading_43b2fce4_e80082d4__ZN7Poisson6JacobiIdE17relaxation_kernelERNS_6DomainIdEEdllllll_l138.kd",0,2,35,8368,8376,112640,256,2048,0,40,80,56320,"0x14b99bdd7000","0x14b898045dc0",100,28.0924859613,5.3457333347,98.9393910973,6,91956,1026432980159023,1026432979888172,1026432991288882,1026432991359174,11400710
284,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",1,5,35,8368,8373,112640,256,2048,0,28,72,63424,"0x14b99bdd6f80","0x14b893f45e00",100,14.6457523462,5.9364541645,32.621772631,6,2071.25,1026432980600398,1026432979851381,1026432981351070,1026432981363846,1499689
285,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE16fill_send_bufferERNS_11DeviceArrayIdEERKS3_RNS_8SettingsERNS_6DomainIdEEd_l174.kd",0,3,35,8368,8378,112640,256,2048,128,40,88,48448,"0x14b99bdd7080","0x14b898045d80",100,28.0925817698,5.3457515661,98.9397285268,6,91956,1026432980599286,1026432979870813,1026432982067946,1026432982069533,2197133
286,"__omp_offloading_43b2fce4_e80082d4__ZN7Poisson6JacobiIdE17relaxation_kernelERNS_6DomainIdEEdllllll_l138.kd",1,6,35,8368,8377,112640,256,2048,0,40,80,56320,"0x14b99bdd7200","0x14b893f45dc0",100,0.054908352,0.0160297469,0.1609687239,6,8252.5625,1026432981385488,1026432980549145,1026432992424736,1026432992658831,11875591
287,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE16fill_send_bufferERNS_11DeviceArrayIdEERKS3_RNS_8SettingsERNS_6DomainIdEEd_l174.kd",1,7,35,8368,8374,112640,256,2048,128,40,88,48448,"0x14b99bdd7100","0x14b893f45d80",100,16.3739636208,4.780156078,48.001732576,6,8252.5625,1026432981387592,1026432980572025,1026432981892513,1026432981893723,1320488
288,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,0,36,8368,8376,112640,256,2048,0,32,80,80896,"0x14b99bdd6f00","0x14b898045ec0",100,46.1769498355,12.3310703799,98.4116520702,6,2068.0625,1026432991398680,1026432979855212,1026432992068086,1026432992067195,12212874
289,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,1,36,8368,8368,112640,256,2048,0,32,80,80896,"0x14b99bdd7180","0x14b898045ec0",100,46.1769498355,12.3310703799,98.4116520702,6,2068.0625,1026432991399702,1026432980033133,1026432992080246,1026432992080731,12047113
290,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,2,36,8368,8378,112640,256,2048,0,32,80,80896,"0x14b99bdd7700","0x14b898045ec0",100,46.1783993882,12.3314574677,98.414741336,6,2068.0625,1026432991400093,1026432991288882,1026432992061366,1026432992061043,772484
291,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",0,3,36,8368,8375,112640,256,2048,0,28,72,63424,"0x14b99bdd7080","0x14b898045e00",100,16.0008458325,6.4857226609,26.2411696655,6,2068.0625,1026432991903889,1026432982069946,1026432992177207,1026432992176487,10107261
292,"__omp_offloading_43b2fce4_e80082d4__ZN7Poisson6JacobiIdE17relaxation_kernelERNS_6DomainIdEEdllllll_l138.kd",0,0,37,8368,8372,112640,256,2048,0,40,80,56320,"0x14b99bdd7000","0x14b898045dc0",100,28.1792999507,5.3675591871,98.9172750025,6,91197.3125,1026432992191746,1026432992068086,1026433002830552,1026433002896628,10762466
293,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,6,36,8368,8373,112640,256,2048,0,32,80,80896,"0x14b99bdd6f00","0x14b893f45ec0",100,45.0736202445,7.879035134,38.6544798368,6.5,2068.0625,1026432992710511,1026432992424736,1026432993543623,1026432993548293,1118887
294,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,4,36,8368,8376,112640,256,2048,0,32,80,80896,"0x14b99bdd6f80","0x14b893f45ec0",0,0,0,0,6,2068.0625,1026432992690622,1026432980699546,1026432993550023,1026432993551930,12850477
295,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,5,36,8368,8378,112640,256,2048,0,32,80,80896,"0x14b99bdd7100","0x14b893f45ec0",100,19.3956423887,6.5378483248,33.1137057313,6,2068.0625,1026432992695662,1026432981351070,1026432993575943,1026432993581939,12224873
296,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",1,7,36,8368,8375,112640,256,2048,0,28,72,63424,"0x14b99bdd7080","0x14b893f45e00",100,15.6823883923,6.35664032,26.6247708193,6,2068.0625,1026432993306706,1026432981892513,1026432993706024,1026432993707351,11813511
297,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE16fill_send_bufferERNS_11DeviceArrayIdEERKS3_RNS_8SettingsERNS_6DomainIdEEd_l174.kd",0,1,37,8368,8374,112640,256,2048,128,40,88,48448,"0x14b99bdd7200","0x14b898045d80",100,28.1793977683,5.3675778193,98.9176183699,6,91197.3125,1026432993308138,1026432992080246,1026432993885537,1026432994316872,1805291
298,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE16fill_send_bufferERNS_11DeviceArrayIdEERKS3_RNS_8SettingsERNS_6DomainIdEEd_l174.kd",1,4,37,8368,8376,112640,256,2048,128,40,88,48448,"0x14b99bdd7700","0x14b893f45d80",100,14.6547419393,4.2782526806,44.5650957573,6,8253.25,1026432993729334,1026432993550023,1026432994151946,1026432994181019,601923
299,"__omp_offloading_43b2fce4_e80082d4__ZN7Poisson6JacobiIdE17relaxation_kernelERNS_6DomainIdEEdllllll_l138.kd",1,5,37,8368,8377,112640,256,2048,0,40,80,56320,"0x14b99bdd7180","0x14b893f45dc0",100,0.0553094379,0.0161468385,0.1681960969,6,8253.25,1026432993730647,1026432993575803,1026433004699229,1026433004746520,11123426
300,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,2,37,8368,8373,112640,256,2048,0,32,80,80896,"0x14b99bdd6f00","0x14b898045ec0",100,40.0864181537,11.4897550496,86.0809286308,6,2068.0625,1026433002931615,1026432992061366,1026433003636636,1026433003635999,11575270
301,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,3,37,8368,8372,112640,256,2048,0,32,80,80896,"0x14b99bdd6f80","0x14b898045ec0",100,19.1269148414,6.4472661255,26.6097534757,6,2068.0625,1026433002934271,1026432992177207,1026433003671197,1026433003670877,11493990
302,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,0,38,8368,8376,112640,256,2048,0,32,80,80896,"0x14b99bdd7080","0x14b898045ec0",100,40.0876082621,11.490096164,88.2637383843,6,2068.0625,1026433002937797,1026433002830552,1026433003629596,1026433003629868,799044
303,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",0,1,38,8368,8368,112640,256,2048,0,28,72,63424,"0x14b99bdd7200","0x14b898045e00",100,15.9623416485,6.4701155198,25.9957028852,6,2068.0625,1026433003493504,1026432993885537,1026433003757597,1026433003757294,9872060
304,"__omp_offloading_43b2fce4_e80082d4__ZN7Poisson6JacobiIdE17relaxation_kernelERNS_6DomainIdEEdllllll_l138.kd",0,2,38,8368,8374,112640,256,2048,0,40,80,56320,"0x14b99bdd7000","0x14b898045dc0",100,27.8031277483,5.2819577721,98.8393359595,6,96399.6875,1026433003775309,1026433003636636,1026433014512703,1026433014874925,10876067
305,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,6,37,8368,8373,112640,256,2048,0,32,80,80896,"0x14b99bdd7100","0x14b893f45ec0",100,23.6344916843,8.6279559898,67.5258280967,7,2861.125,1026433004778292,1026432993543483,1026433005641474,1026433005643046,12097991
306,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,7,37,8368,8368,112640,256,2048,0,32,80,80896,"0x14b99bdd7700","0x14b893f45ec0",100,23.6353307986,8.628262315,67.5282255201,7,2861.125,1026433004784403,1026432993705884,1026433005625474,1026433005627045,11919590
307,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,4,38,8368,8378,112640,256,2048,0,32,80,80896,"0x14b99bdd7080","0x14b893f45ec0",0,0,0,0,7,2861.125,1026433004790976,1026432994151806,1026433005590914,1026433005592869,11439108
308,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE16fill_send_bufferERNS_11DeviceArrayIdEERKS3_RNS_8SettingsERNS_6DomainIdEEd_l174.kd",0,3,38,8368,8372,112640,256,2048,128,40,88,48448,"0x14b99bdd7200","0x14b898045d80",100,27.8032208801,5.281975465,98.8396670407,6,96399.6875,1026433005653867,1026433003671197,1026433006312493,1026433006411093,2641296
309,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",1,5,38,8368,8377,112640,256,2048,0,28,72,63424,"0x14b99bdd7180","0x14b893f45e00",100,15.2211848749,6.1696978211,25.1044886204,6,2072.375,1026433005655791,1026433004699229,1026433006082276,1026433006295349,1383047
310,"__omp_offloading_43b2fce4_e80082d4__ZN7Poisson6JacobiIdE17relaxation_kernelERNS_6DomainIdEEdllllll_l138.kd",1,6,38,8368,8375,112640,256,2048,0,40,80,56320,"0x14b99bdd6f00","0x14b893f45dc0",100,32.4636884888,11.5139775251,75.8142207759,5,5132.875,1026433006319566,1026433005641474,1026433019151955,1026433019218155,13510481
311,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE16fill_send_bufferERNS_11DeviceArrayIdEERKS3_RNS_8SettingsERNS_6DomainIdEEd_l174.kd",1,7,38,8368,8378,112640,256,2048,128,40,88,48448,"0x14b99bdd7080","0x14b893f45d80",100,32.4653655055,11.5145723168,75.8181372043,5,5132.875,1026433006322021,1026433005625474,1026433006817801,1026433006819344,1192327
312,"__omp_offloading_43b2fce4_e8007dbb__ZN7Poisson11DeviceArrayIdE9init_zeroEv_l122.kd",0,0,39,8368,8375,112640,256,2048,0,16,40,66176,"0x14b99bdd7700","0x14b898045e40",100,4.8876237198,3.5332628937,31.1849416446,7,4128.3125,1026433019256199,1026433003629596,1026433020199298,1026433020503445,16569702
313,"__omp_offloading_43b2fce4_e8007dbb__ZN7Poisson11DeviceArrayIdE9init_zeroEv_l122.kd",1,4,39,8368,8368,66304,256,2048,0,16,40,66176,"0x14b99bdd6f80","0x14b893f45e40",100,3.2607775462,2.7151927585,4.0781697708,3,8.6875,1026433019265016,1026433005590914,1026433020075160,1026433020076408,14484246
314,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,2,39,8368,8377,112640,256,2048,0,32,80,80896,"0x14b99bdd7000","0x14b898045ec0",100,4.8876237198,2.5036672012,27.1070414675,7,4128.3125,1026433019296577,1026433014512703,1026433020138977,1026433020283068,5626274
315,"__omp_offloading_43b2fce4_4401ca68__ZN7Poisson9InjectionIdE11restrict_toERNS_11DeviceArrayIdEES4__l47.kd",0,1,39,8368,8376,66304,256,2048,0,28,64,12928,"0x14b99bdd7180","0x14b898045c40",100,5.5188809656,2.8270263942,11.6314830543,6,1052.5625,1026433019296287,1026433003757597,1026433019931136,1026433019930826,16173539
316,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,3,39,8368,8372,112640,256,2048,0,32,80,80896,"0x14b99bdd7200","0x14b898045ec0",100,4.8877423169,2.5037279521,10.3013078715,3.9727272727,4128.3125,1026433019296507,1026433006312493,1026433020111457,1026433020500449,13798964
317,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,1,40,8368,8378,112640,256,2048,0,32,80,80896,"0x14b99bdd6f00","0x14b898045ec0",100,16.8384507165,5.3956604978,25.6306836311,7,4128.3125,1026433019925014,1026433019931136,1026433020259458,1026433020286014,328322
